date,hour,number,title,link
2025-11-20,22:57,3/2025,Yanosik S.A. - Raport kwartalny   Q,https://espiebi.pap.pl/node/705972
2025-11-20,22:28,25/2025,ASM GROUP S.A. - Zawiadomienie o zmianie stanu posiadania akcji ASM Group S.A.,https://espiebi.pap.pl/node/705971
2025-11-20,21:59,18/2025,ECC GAMES S.A. - Informacja o transakcjach wykonywanych przez osoby pełniące obowiązki zarządcze,https://espiebi.pap.pl/node/705970
2025-11-20,21:22,37/2025,MILISYSTEM S.A. - Otrzymanie zawiadomienia w trybie art. 69 ustawy o ofercie publicznej - zmniejszenie stanu posiadania,https://espiebi.pap.pl/node/705969
2025-11-20,20:34,58/2025,PEKABEX -  Przekroczenie przez łączną wartość brutto umów zawartych z tym samym podmiotem w danym roku kalendarzowym wartości znaczącej umowy,https://espiebi.pap.pl/node/705968
2025-11-20,20:30,20/2025,OT LOGISTICS - Informacja o zawarciu term sheet dotyczącego planowanej transakcji nabycia akcji OT Logistics S.A.,https://espiebi.pap.pl/node/705967
2025-11-20,20:06,46/2025,"FABRITY S.A. - Wybrane nieaudytowane, wstępne, szacunkowe skonsolidowane dane finansowe za 9 miesięcy 2025 r. z komentarzem Zarządu",https://espiebi.pap.pl/node/705966
2025-11-20,20:05,9/2025,AQUA S.A. - Informacja o aneksie do istotnej umowy,https://espiebi.pap.pl/node/705965
2025-11-20,19:56,3/2025,FoodHub S.A. - Skonsolidowany raport kwartalny QSr,https://espiebi.pap.pl/node/705964
2025-11-20,19:42,15/2025,G-Devs S.A. - Zawiadomienie z art. 69 Ustawy o ofercie publicznej,https://espiebi.pap.pl/node/705963
2025-11-20,19:15,25/2025,Sygnis S.A. - Ponowne podpisanie umowy spółki i złożenie wniosku o rejestrację spółki zależnej Depo Industry sp. z o.o.,https://espiebi.pap.pl/node/705962
2025-11-20,18:55,14/2025,"Plot Twist SA - Aktualizacja informacji dotyczących projektu o roboczym tytule ""Projekt E""",https://espiebi.pap.pl/node/705961
2025-11-20,18:49,20/2025,"11 BIT STUDIOS S.A. - Ustalenie daty premiery gry ""Death Howl""",https://espiebi.pap.pl/node/705960
