date,hour,number,title,link
2025-11-25,23:07,12/2025,FEMION TECHNOLOGY S.A. - Zawiadomienie w trybie art. 69 Ustawy o ofercie publicznej,https://espiebi.pap.pl/node/706278
2025-11-25,22:50,41/2025,TOWER INVESTMENTS S.A. - Zawiadomienie w trybie art. 19 ust. 3 Rozporządzenia MAR,https://espiebi.pap.pl/node/706277
2025-11-25,20:50,31/2025,cyber_Folks S.A. - Zakończenie skupu akcji własnych - podsumowanie,https://espiebi.pap.pl/node/706276
2025-11-25,20:24,19/2025,NOOBZ FROM POLAND S.A. - Zmiana daty premiery wersji demonstracyjnej gry Total Tank Simulator 2,https://espiebi.pap.pl/node/706275
2025-11-25,20:05,31/2025,AGENCJA ROZWOJU INNOWACJI S.A. - Rozwiązanie porozumienia akcjonariuszy w Agencja Rozwoju Innowacji S.A.,https://espiebi.pap.pl/node/706274
2025-11-25,19:59,3/2025,PGE POLSKA GRUPA ENERGETYCZNA S.A. - Skonsolidowany raport kwartalny QSr,https://espiebi.pap.pl/node/706273
2025-11-25,19:29,33/2025,SANTANDER BANK POLSKA SA - Informacja dotycząca narzutu kapitałowego zalecanego w ramach filara II (P2G),https://espiebi.pap.pl/node/706272
2025-11-25,19:28,1/2025,"Prime ASI SA - Rejestracja przez sąd zmiany statutu emitenta lub odmowie takiej rejestracji, z podaniem przyczyn odmowy",https://espiebi.pap.pl/node/643211
2025-11-25,19:27,33/2025,SANTANDER BANK POLSKA SA - Informacja dotycząca narzutu kapitałowego zalecanego w ramach filara II (P2G),https://espiebi.pap.pl/node/706271
2025-11-25,19:19,109/2025,JSW S.A. - Informacja w sprawie uchylenia przez Ministra Energii postanowienia o odmowie wszczęcia postępowania w sprawie stwierdzenia nadpłaty i zwrotu składki solidarnościowej,https://espiebi.pap.pl/node/706270
2025-11-25,18:42,67/2025,PROTEKTOR - Podpisanie umowy objęcia Akcji Serii F,https://espiebi.pap.pl/node/706269
2025-11-25,18:09,24/2025,MCI CAPITAL ASI S.A. - Informacja o transakcjach na akcjach Emitenta,https://espiebi.pap.pl/node/706268
2025-11-25,18:03,95/2025,UniCredit - UniCredit obtains its third single-A rating as Moody's upgrades the issuer rating to A3,https://espiebi.pap.pl/node/706267
2025-11-25,17:54,1/2025,DELKO S.A. - Skonsolidowany raport kwartalny QSr,https://espiebi.pap.pl/node/706266
2025-11-25,17:45,28/2025,ATAL S.A. - utworzenie Programu Emisji Obligacji,https://espiebi.pap.pl/node/706265
2025-11-25,17:41,30/2025,SELVITA S.A. - Zawarcie umowy o dofinansowanie w ramach programu FENG / Conclusion of the co-funding agreement under the FENG program,https://espiebi.pap.pl/node/706264
2025-11-25,17:37,3/2025,ZUK - Raport kwartalny SA-Q,https://espiebi.pap.pl/node/706263
2025-11-25,17:35,18/2025,NTT SYSTEM S.A. - NTT System S.A. wygranie istotnego przetargu przez konsorcjum Spółki zależnej,https://espiebi.pap.pl/node/706262
2025-11-25,17:30,47/2025,Raen S.A. - Aktualizacja raportu bieżącego ESPI nr 8/2025 - Terminy publikacji raportów okresowych w roku obrotowym 2025,https://espiebi.pap.pl/node/706261
2025-11-25,17:27,3/2025,JSW S.A. - Skonsolidowany raport kwartalny QSr,https://espiebi.pap.pl/node/706260
2025-11-25,17:15,3/2025,BOOMBIT S.A. - Skonsolidowany raport kwartalny QSr,https://espiebi.pap.pl/node/706259
2025-11-25,17:14,29/2025,SELVITA S.A. - Zawiadomienia od osoby pełniącej obowiązki zarządcze w Spółce / Notifications from person discharging managerial responsibilities in the Company,https://espiebi.pap.pl/node/706258
2025-11-25,17:10,3/2025,ED INVEST S.A. - Skonsolidowany raport kwartalny QSr,https://espiebi.pap.pl/node/706257
2025-11-25,17:10,32/2025,BNP PARIBAS BANK POLSKA SA - Decyzja Komisji Nadzoru Finansowego w sprawie ustalenia wysokości bufora innej instytucji o znaczeniu systemowym,https://espiebi.pap.pl/node/706256
2025-11-25,17:07,3/2025,"HUUUGE, INC. - Skonsolidowany raport kwartalny QSr",https://espiebi.pap.pl/node/706255
2025-11-25,17:06,3/2025,XTPL S.A. - Skonsolidowany raport kwartalny QSr,https://espiebi.pap.pl/node/706254
2025-11-25,17:04,24/2025,ATC CARGO S.A. - Zawiązanie spółki zależnej,https://espiebi.pap.pl/node/706253
2025-11-25,16:56,23/2025,AILLERON S.A. - Wykaz Akcjonariuszy posiadających co najmniej 5 % głosów na NWZ Ailleron S.A.,https://espiebi.pap.pl/node/706252
2025-11-25,16:51,1/2025,Sygnis SA - Podjęcie przez zarząd emitenta decyzji o podwyższeniu kapitału zakładowego emitenta w granicach kapitału docelowego,https://espiebi.pap.pl/node/643210
2025-11-25,16:35,23/2025,QNA Technology S.A. - Rozpoczęcie subskrypcji akcji serii G,https://espiebi.pap.pl/node/706251
2025-11-25,16:19,24/2025,CI GAMES S.E. - Zawarcie umowy kredytu z Santander Bank Polska S.A.,https://espiebi.pap.pl/node/706250
2025-11-25,16:19,39/2025,ASTARTA HOLDING - Notification on manager transaction,https://espiebi.pap.pl/node/706249
2025-11-25,16:12,79/2025,RAFAMET - Zawarcie umów z firmą Baikonur Stroy Snab LLC z Kazachstanu.,https://espiebi.pap.pl/node/706248
2025-11-25,16:01,1/2025,Grupa Recykl SA - Powołanie osoby zarządzającej lub nadzorującej,https://espiebi.pap.pl/node/643209
2025-11-25,16:00,28/2025,RYVU THERAPEUTICS S.A. - Terminy przekazywania raportów okresowych w 2026 roku / Publication dates for periodic reports in 2026,https://espiebi.pap.pl/node/706247
2025-11-25,15:31,25/2025,Kolejkowo S.A. - Lista akcjonariuszy posiadających co najmniej 5% liczby głosów na Nadzwyczajnym Walnym Zgromadzeniu w dniu 24 listopada 2025 roku,https://espiebi.pap.pl/node/706246
2025-11-25,15:27,23/2025,AGORA - Zarejestrowanie umowy o przedłużeniu okresu funkcjonowania Podatkowej Grupy Kapitałowej Agora na rok 2026,https://espiebi.pap.pl/node/706245
2025-11-25,15:14,85/2025,EUROHOLD BULGARIA AD - Notification under Art. 19 (3) of Regulation (EU) ą 596/2014 of the European Parliament and of the Council of 16 April 2014,https://espiebi.pap.pl/node/706244
2025-11-25,15:13,238/2025,BETA ETF WIG20short PORTFELOWY FIZ - WANCI-E_30.04.18,https://espiebi.pap.pl/node/706243
2025-11-25,15:09,3/2025,Scanway SA - Podjęcie przez zarząd emitenta decyzji o podwyższeniu kapitału zakładowego emitenta w granicach kapitału docelowego,https://espiebi.pap.pl/node/643208
2025-11-25,15:07,129/2025,FUNDUSZ DŁUGU KORPORACYJNEGO RENTIER FIZ - RB_FI_E_30.04.18,https://espiebi.pap.pl/node/706242
2025-11-25,14:51,238/2025,BETA ETF mWIG40TR PORTFELOWY FIZ - WANCI-E_30.04.18,https://espiebi.pap.pl/node/706241
2025-11-25,14:48,22/2025,QNA Technology S.A. - Treść uchwał podjętych podczas obrad Nadzwyczajnego Walnego Zgromadzenia w dniu 25 listopada 2025 roku,https://espiebi.pap.pl/node/706240
2025-11-25,14:46,27/2025,ING BANK ŚLĄSKI S.A. - Powiadomienie o transakcjach na instrumentach finansowych dokonanych przez osobę pełniącą obowiązki zarządcze.,https://espiebi.pap.pl/node/706239
2025-11-25,14:46,39/2025,TAURON POLSKA ENERGIA S.A. - Wydłużenie okresu obowiązywania programu emisji obligacji,https://espiebi.pap.pl/node/706238
2025-11-25,14:42,41/2025,ELEKTROTIM S.A. - Zawiadomienie o zmianie stanu posiadania akcji Spółki,https://espiebi.pap.pl/node/706237
2025-11-25,14:40,40/2025,ELEKTROTIM S.A. - Zawiadomienie o zmianie stanu posiadania akcji Spółki,https://espiebi.pap.pl/node/706236
2025-11-25,14:40,32/2025,SANTANDER BANK POLSKA SA - Decyzja Komisji Nadzoru Finansowego w sprawie zmiany wysokości bufora innej instytucji o znaczeniu systemowym nałożonego na Santander Bank Polska S.A,https://espiebi.pap.pl/node/706235
2025-11-25,14:40,32/2025,SANTANDER BANK POLSKA SA - Decyzja Komisji Nadzoru Finansowego w sprawie zmiany wysokości bufora innej instytucji o znaczeniu systemowym nałożonego na Santander Bank Polska S.A,https://espiebi.pap.pl/node/706234
2025-11-25,14:31,21/2025,QNA Technology S.A. - Wykaz akcjonariuszy posiadających co najmniej 5 % głosów na Nadzwyczajnym Walnym Zgromadzeniu w dniu 25 listopada 2025 roku,https://espiebi.pap.pl/node/706233
2025-11-25,14:31,34/2025,TORPOL S.A. - Aktualizacja informacji nt. współpracy z mBank S.A.,https://espiebi.pap.pl/node/706232
